6,410
21,406
33,404
41,401
75,398
147,387
175,385
186,384
211,383
215,383
276,384
321,383
391,380
416,382
427,384
523,388
595,388
648,384
661,383
694,373
707,365
715,361
724,352
734,345
747,336
755,328
780,310
794,300
801,296
808,291
819,281
828,273
834,268
857,251
864,241
889,223
915,201
953,174
958,169
963,165
980,155
1001,135
1009,129
1015,119
1022,116
1033,107
1042,102
1047,97
1054,90
1064,83
1071,76
1079,71
1082,67
1091,62
